Brand,Item,Price,Category,Calories,Protein,Fat,Carbs,City,State,Month,Rating,Calories_per_rupees,Protein_per_rupees,Health_score
McDonalds,Fries Medium,92.0,Fries,377,21,15,29,Gurgaon,Haryana,November,4.8,4.0978260869565215,0.22826086956521738,-2
McDonalds,Masala Wedges Regular,43.0,Other,511,28,15,46,Lucknow,Uttar Pradesh,December,4.3,11.883720930232558,0.6511627906976745,-5
McDonalds,Choco Hazelnut Shake,192.0,Other,226,14,37,37,Kolkata,West Bengal,July,3.9,1.1770833333333333,0.07291666666666667,-46
Burger King,Chicken Kings Meal Combo For 4,745.0,Chicken,328,19,12,55,Kolkata,West Bengal,November,3.6,0.44026845637583895,0.025503355704697986,-29
McDonalds,Sharing Pack 3 Mcveggi,546.0,Other,666,14,33,66,Kolkata,West Bengal,January,4.3,1.2197802197802199,0.02564102564102564,-71
McDonalds,Mcspicy Chicken Meal Large,293.0,Chicken,580,28,12,79,Chandigarh,Punjab,January,4.2,1.9795221843003412,0.09556313993174062,-35
KFC,Chicken Rice Bowl,150.0,Chicken,503,19,39,52,Kolkata,West Bengal,May,3.6,3.3533333333333335,0.12666666666666668,-53
McDonalds,Mcchicken Burger,112.0,Burger,371,24,29,64,Pune,Maharashtra,November,4.6,3.3125,0.21428571428571427,-45
McDonalds,Chocolate Shake,138.0,Other,404,35,21,57,Indore,Madhya Pradesh,December,3.5,2.927536231884058,0.2536231884057971,-8
McDonalds,Coke Medium,77.0,Beverage,617,15,32,44,Lucknow,Uttar Pradesh,January,4.3,8.012987012987013,0.19480519480519481,-46
McDonalds,Mcspicy Chicken Burger,159.0,Chicken,526,11,25,26,Pune,Maharashtra,August,4.2,3.308176100628931,0.06918238993710692,-29
McDonalds,Chicken Mcnuggets 9 Pcs Meal Medium,290.0,Chicken,228,12,28,56,Ahmedabad,Gujarat,June,4.6,0.7862068965517242,0.041379310344827586,-60
McDonalds,Chatpata Naan - Kebab,76.0,Other,574,19,28,59,Chennai,Tamil Nadu,July,4.5,7.552631578947368,0.25,-49
McDonalds,Sharing Pack 3 Mcveggi,546.0,Other,401,14,8,43,Chandigarh,Punjab,July,3.6,0.7344322344322345,0.02564102564102564,-23
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,400,35,22,70,Noida,Uttar Pradesh,January,3.6,1.4336917562724014,0.12544802867383512,-22
McDonalds,Mccafe-Lemon Ice Tea Regular,138.0,Other,421,22,22,62,Mumbai,Maharashtra,May,4.7,3.050724637681159,0.15942028985507245,-40
McDonalds,Chicken Mcnuggets 9 Pcs Meal Large,306.0,Chicken,523,7,37,59,Kolkata,West Bengal,March,4.4,1.7091503267973855,0.02287581699346405,-82
Burger King,Chicken Double Whopper,219.0,Chicken,511,7,5,26,Delhi,Delhi,March,3.7,2.3333333333333335,0.0319634703196347,-17
McDonalds,Fries Regular,62.0,Fries,269,30,15,53,Lucknow,Uttar Pradesh,December,3.8,4.338709677419355,0.4838709677419355,-8
McDonalds,Sprite Regular,71.0,Other,202,11,31,65,Chandigarh,Punjab,March,4.1,2.8450704225352115,0.15492957746478872,-74
McDonalds,2 Mcaloo Tikki + 2 Fries Large,293.0,Fries,346,13,8,40,Ahmedabad,Gujarat,December,3.9,1.180887372013652,0.04436860068259386,-22
Burger King,Who Doesn’T Like 2 Sundaes. Pun Intended.,89.0,Other,518,8,28,62,Chandigarh,Punjab,November,3.5,5.820224719101123,0.0898876404494382,-74
KFC,Friendship Bucket,650.0,Other,611,22,18,20,Kolkata,West Bengal,May,3.9,0.94,0.033846153846153845,6
McDonalds,Salad Wrap,123.0,Other,637,17,33,57,Kolkata,West Bengal,January,3.9,5.178861788617886,0.13821138211382114,-56
McDonalds,American Cheese Supreme - Chicken Meal Large,267.0,Chicken,632,16,24,44,Indore,Madhya Pradesh,July,3.7,2.3670411985018727,0.0599250936329588,-36
McDonalds,Veg Maharaja Mac Meal Large,323.0,Other,596,13,34,66,Bhopal,Madhya Pradesh,April,4.7,1.8452012383900929,0.04024767801857585,-74
KFC,Pepsi Can 330Ml,60.0,Other,228,18,19,43,Ahmedabad,Gujarat,September,4.0,3.8,0.3,-26
Burger King,Paneer King’S Melt,129.0,Other,394,14,33,65,Bangalore,Karnataka,May,4.7,3.054263565891473,0.10852713178294573,-70
McDonalds,Chicken Mcnuggets 6 Pcs Meal Large,274.0,Chicken,242,15,38,45,Noida,Uttar Pradesh,October,3.5,0.8832116788321168,0.05474452554744526,-53
McDonalds,Masala Wedges Medium Happy Meal,175.0,Other,234,30,27,76,Pune,Maharashtra,April,3.7,1.3371428571428572,0.17142857142857143,-43
Burger King,Mutton Double Whopper,329.0,Burger,538,13,10,78,Indore,Madhya Pradesh,February,4.7,1.635258358662614,0.03951367781155015,-62
Burger King,Veg Everyday Mean Combo For 2,318.0,Other,668,28,39,47,Bangalore,Karnataka,September,4.0,2.10062893081761,0.0880503144654088,-30
Burger King,Chicken Keema Fries,129.0,Chicken,221,21,9,69,Indore,Madhya Pradesh,February,3.6,1.7131782945736433,0.16279069767441862,-36
McDonalds,2 American Cheese Supreme Chicken + 2 Fries Large + 2 Chocolate Shakes,790.0,Chicken,660,24,17,74,Delhi,Delhi,November,3.7,0.8354430379746836,0.030379746835443037,-43
Burger King,Mutton Double Whopper,329.0,Burger,228,33,17,40,Jaipur,Rajasthan,April,4.3,0.6930091185410334,0.10030395136778116,9
McDonalds,Mccafe-Chocolate Frappe Regular,216.0,Other,335,27,21,80,Mumbai,Maharashtra,July,4.4,1.5509259259259258,0.125,-47
McDonalds,Masala Wedges Large Happy Meal,192.0,Other,552,18,26,70,Kolkata,West Bengal,January,4.3,2.875,0.09375,-60
McDonalds,Soft Serve Cone,23.0,Other,339,21,5,57,Pune,Maharashtra,September,4.1,14.73913043478261,0.9130434782608695,-20
Burger King,Crispy Veg Wrap,59.0,Other,622,24,8,59,Kolkata,West Bengal,February,4.2,10.542372881355933,0.4067796610169492,-19
McDonalds,Big Spicy Chicken Wrap Meal Large,333.0,Chicken,603,35,5,34,Indore,Madhya Pradesh,May,4.6,1.8108108108108107,0.10510510510510511,31
McDonalds,2 Mcspicy Paneer + 2 Veg Pizza Mcpuff + 2 Fries Large + Coke Medium,688.0,Fries,376,13,19,46,Jaipur,Rajasthan,July,4.5,0.5465116279069767,0.0188953488372093,-39
McDonalds,Mcspicy Paneer + Mcspicy Chicken + 2 Fries Large + Coke Medium,606.0,Chicken,336,24,11,51,Bangalore,Karnataka,January,4.6,0.5544554455445545,0.039603960396039604,-14
McDonalds,Choco Hazelnut Shake,192.0,Other,567,29,14,20,Lucknow,Uttar Pradesh,November,4.0,2.953125,0.15104166666666666,24
Burger King,Strawberry Smoothie,169.0,Other,531,22,7,68,Chandigarh,Punjab,February,4.1,3.1420118343195265,0.1301775147928994,-31
McDonalds,2 Mcveggie + 2 Mcaloo Tikki + 2 Fries Medium + 2 Chocolate Shakes,770.0,Fries,690,32,21,60,Delhi,Delhi,January,4.7,0.8961038961038961,0.04155844155844156,-17
McDonalds,Sprite Regular,71.0,Other,243,29,29,27,Chennai,Tamil Nadu,March,4.4,3.4225352112676055,0.4084507042253521,2
McDonalds,Chatpata Naan - Kebab,76.0,Other,546,20,14,27,Lucknow,Uttar Pradesh,March,3.8,7.184210526315789,0.2631578947368421,-1
Burger King,Chicken Keema Fries,129.0,Chicken,345,13,7,77,Lucknow,Uttar Pradesh,April,4.2,2.6744186046511627,0.10077519379844961,-58
McDonalds,Oreo Cookie & Cream Shake,192.0,Other,250,14,8,63,Noida,Uttar Pradesh,July,3.9,1.3020833333333333,0.07291666666666667,-43
Burger King,Veg Masala Whopper,189.0,Burger,210,7,17,68,Chennai,Tamil Nadu,May,4.3,1.1111111111111112,0.037037037037037035,-71
McDonalds,Mcspicy Chicken Meal Regular,249.0,Chicken,654,27,11,64,Indore,Madhya Pradesh,August,3.7,2.6265060240963853,0.10843373493975904,-21
Burger King,Crispy Veg Wrap,59.0,Other,527,35,26,31,Hyderabad,Telangana,December,3.8,8.932203389830509,0.5932203389830508,13
McDonalds,Mcsaver Chicken Kebab Burger Meal,193.0,Chicken,300,23,18,38,Gurgaon,Haryana,April,3.6,1.5544041450777202,0.11917098445595854,-10
Burger King,Veg Feast Combo For 3,495.0,Other,599,32,32,44,Chandigarh,Punjab,November,4.5,1.2101010101010101,0.06464646464646465,-12
McDonalds,Mcchicken + Mcveggie + Fries Large + 2 Veg Pizza Mcpuff + Coke Medium,380.0,Fries,536,20,24,29,Lucknow,Uttar Pradesh,June,4.0,1.4105263157894736,0.05263157894736842,-13
McDonalds,Coke Large,88.0,Beverage,431,17,31,45,Gurgaon,Haryana,September,3.6,4.8977272727272725,0.19318181818181818,-42
McDonalds,Mccafe-Strawberry Ice Tea Regular,138.0,Other,363,34,39,49,Kolkata,West Bengal,January,3.7,2.630434782608696,0.2463768115942029,-20
KFC,Pack Of 2 Dips,50.0,Other,211,9,23,61,Mumbai,Maharashtra,October,3.8,4.22,0.18,-66
Burger King,Chicken Everyday Mean Combo For 2,358.0,Chicken,368,18,10,24,Chandigarh,Punjab,May,4.6,1.0279329608938548,0.05027932960893855,2
McDonalds,Salad Wrap Meal Large,259.0,Other,506,19,27,24,Kolkata,West Bengal,October,4.0,1.9536679536679538,0.07335907335907337,-13
KFC,10 Pc Leg Piece Bucket & 4 Dips,699.0,Other,418,22,29,47,Indore,Madhya Pradesh,October,4.7,0.597997138769671,0.031473533619456366,-32
Burger King,Mutton Whopper,219.0,Burger,441,18,11,50,Ahmedabad,Gujarat,December,3.5,2.0136986301369864,0.0821917808219178,-25
McDonalds,Masala Wedges Medium Happy Meal,175.0,Other,425,31,10,24,Hyderabad,Telangana,February,4.5,2.4285714285714284,0.17714285714285713,28
McDonalds,Sharing Pack 2 Mckebab Chicken Burger,314.0,Chicken,363,19,19,76,Lucknow,Uttar Pradesh,February,3.7,1.1560509554140128,0.06050955414012739,-57
Burger King,Veg Whopper,139.0,Burger,577,10,21,68,Mumbai,Maharashtra,April,4.2,4.151079136690647,0.07194244604316546,-69
Burger King,Bk Veggie,95.0,Other,376,27,29,77,Kolkata,West Bengal,February,4.4,3.957894736842105,0.28421052631578947,-52
McDonalds,Mixed Berry Smoothie,229.0,Other,499,25,8,44,Kolkata,West Bengal,April,4.0,2.1790393013100435,0.1091703056768559,-2
McDonalds,Fanta Float,44.0,Other,280,7,21,25,Chandigarh,Punjab,April,4.1,6.363636363636363,0.1590909090909091,-32
Burger King,Medium Fries,80.0,Fries,322,31,14,74,Chandigarh,Punjab,January,4.6,4.025,0.3875,-26
Burger King,Cold Coffee,99.0,Other,373,29,26,57,Delhi,Delhi,December,4.6,3.7676767676767677,0.29292929292929293,-25
McDonalds,Masala Wedges Medium,92.0,Other,217,34,24,23,Mumbai,Maharashtra,June,4.6,2.358695652173913,0.3695652173913043,21
KFC,4 Pc Hot & Crispy Chicken,380.0,Chicken,305,11,15,58,Bhopal,Madhya Pradesh,June,3.6,0.8026315789473685,0.02894736842105263,-51
KFC,Large Popcorn,220.0,Other,393,29,28,23,Chennai,Tamil Nadu,February,3.8,1.7863636363636364,0.1318181818181818,7
KFC,8 Pc Hot & Crispy Chicken,650.0,Chicken,224,23,22,43,Bangalore,Karnataka,June,3.7,0.3446153846153846,0.03538461538461538,-19
McDonalds,Fries Medium,92.0,Fries,533,11,26,71,Ahmedabad,Gujarat,September,4.5,5.793478260869565,0.11956521739130435,-75
McDonalds,Mcaloo Tikki Burger,45.0,Burger,481,12,19,68,Mumbai,Maharashtra,October,4.2,10.688888888888888,0.26666666666666666,-63
McDonalds,Chicken Mcnuggets 6 Pcs Meal Large,274.0,Chicken,469,29,6,78,Jaipur,Rajasthan,April,4.0,1.7116788321167884,0.10583941605839416,-26
McDonalds,Double Chocolate Frappe,227.0,Other,288,18,33,21,Ahmedabad,Gujarat,March,3.5,1.2687224669603525,0.07929515418502203,-18
KFC,Chicken & Fries Bucket,199.0,Chicken,396,23,21,23,Chennai,Tamil Nadu,June,4.6,1.9899497487437185,0.11557788944723618,2
Burger King,Mutton Double Whopper,329.0,Burger,422,12,11,78,Jaipur,Rajasthan,November,4.0,1.2826747720364742,0.0364741641337386,-65
McDonalds,Mcspicy Paneer + Mcspicy Chicken + 2 Fries Large + Coke Medium,606.0,Chicken,554,17,18,24,Mumbai,Maharashtra,June,4.7,0.9141914191419142,0.028052805280528052,-8
McDonalds,Strawberry Shake,138.0,Other,567,7,16,61,Gurgaon,Haryana,October,4.1,4.108695652173913,0.050724637681159424,-63
Burger King,Too Much Chocolate. Never!,149.0,Other,341,30,27,56,Hyderabad,Telangana,May,4.6,2.2885906040268456,0.20134228187919462,-23
McDonalds,Mcsaver Mcspicy Paneer Meal,267.0,Other,361,30,33,36,Mumbai,Maharashtra,November,4.5,1.352059925093633,0.11235955056179775,-9
KFC,Mixed Zinger Burger Duo,309.0,Burger,331,7,12,32,Noida,Uttar Pradesh,February,4.3,1.0711974110032363,0.022653721682847898,-30
McDonalds,Chicken Mcnuggets Piri Piri 9 Pcs Meal Medium,313.0,Chicken,250,19,14,78,Bangalore,Karnataka,December,4.7,0.7987220447284346,0.06070287539936102,-54
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,442,32,37,27,Gurgaon,Haryana,May,3.6,1.085995085995086,0.07862407862407862,0
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,362,28,20,24,Delhi,Delhi,March,4.4,0.8894348894348895,0.0687960687960688,12
McDonalds,Fanta Large,88.0,Other,523,31,36,43,Bangalore,Karnataka,August,4.1,5.943181818181818,0.3522727272727273,-17
Burger King,Fiery Chicken Combo - King,328.0,Chicken,538,33,15,79,Indore,Madhya Pradesh,May,3.7,1.6402439024390243,0.10060975609756098,-28
McDonalds,Fanta Medium,71.0,Other,453,31,30,24,Noida,Uttar Pradesh,March,4.6,6.380281690140845,0.43661971830985913,8
McDonalds,Mcswirl,36.0,Other,327,13,17,33,Bhopal,Madhya Pradesh,January,4.6,9.083333333333334,0.3611111111111111,-24
KFC,Red Bull Energy Drink,160.0,Beverage,513,31,8,62,Chandigarh,Punjab,April,3.9,3.20625,0.19375,-8
McDonalds,Mcaloo Tikki Meal Large,182.0,Other,304,35,27,60,Indore,Madhya Pradesh,October,4.6,1.6703296703296704,0.19230769230769232,-17
McDonalds,Piri Piri Spice Mix,22.0,Other,280,32,33,43,Chennai,Tamil Nadu,December,3.7,12.727272727272727,1.4545454545454546,-12
McDonalds,Masala Wedges Regular,43.0,Other,690,7,27,64,Bhopal,Madhya Pradesh,April,3.8,16.046511627906977,0.16279069767441862,-77
McDonalds,Mcsaver Mcspicy Chicken Meal,275.0,Chicken,563,20,36,21,Gurgaon,Haryana,January,4.8,2.0472727272727274,0.07272727272727272,-17
McDonalds,Mcsaver Big Spicy Chicken Wrap Meal,310.0,Chicken,590,11,40,22,Chandigarh,Punjab,November,3.7,1.903225806451613,0.035483870967741936,-40
McDonalds,Chicken Mcnuggets 9 Pcs Meal Large,306.0,Chicken,372,22,34,29,Delhi,Delhi,January,4.0,1.2156862745098038,0.0718954248366013,-19
McDonalds,Mcchicken Happy Mea,196.0,Other,550,16,39,72,Kolkata,West Bengal,September,4.8,2.806122448979592,0.08163265306122448,-79
KFC,Pack Of 4 Dips,90.0,Other,368,15,32,43,Pune,Maharashtra,June,4.8,4.088888888888889,0.16666666666666666,-45
KFC,6 Pc Hot & Crispy Chicken,499.0,Chicken,555,24,23,38,Bhopal,Madhya Pradesh,January,4.2,1.1122244488977955,0.04809619238476954,-13
Burger King,Bk Veggie,95.0,Other,288,19,25,46,Noida,Uttar Pradesh,April,3.8,3.031578947368421,0.2,-33
McDonalds,Mcsaver Salad Wrap Meal,242.0,Other,667,23,38,31,Bangalore,Karnataka,September,3.9,2.756198347107438,0.09504132231404959,-23
McDonalds,Mcveggie Burger,118.0,Burger,276,30,5,40,Ahmedabad,Gujarat,October,4.3,2.3389830508474576,0.2542372881355932,15
McDonalds,Mcchicken Meal Regular,207.0,Other,276,10,33,42,Kolkata,West Bengal,October,4.3,1.3333333333333333,0.04830917874396135,-55
Burger King,Chicken Double Whopper,219.0,Chicken,463,33,10,65,Kolkata,West Bengal,June,4.0,2.1141552511415527,0.1506849315068493,-9
McDonalds,Filet-O-Fish Burger,138.0,Burger,348,5,30,79,Delhi,Delhi,April,4.5,2.5217391304347827,0.036231884057971016,-99
McDonalds,2 Mcveggie + 2 American Cheese Supreme Veg + 2 Fries Large,647.0,Fries,568,14,9,42,Pune,Maharashtra,November,4.2,0.8778979907264297,0.021638330757341576,-23
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,660,8,18,63,Bangalore,Karnataka,August,4.2,2.3655913978494625,0.02867383512544803,-65
McDonalds,Mccafe-Green Apple Tea Regular,138.0,Other,691,24,24,35,Jaipur,Rajasthan,October,3.7,5.007246376811594,0.17391304347826086,-11
Burger King,Chicken Delight Combo For 2,614.0,Chicken,362,11,18,70,Chandigarh,Punjab,July,4.0,0.5895765472312704,0.017915309446254073,-66
McDonalds,Chicken Mcnuggets 9 Pcs Meal Medium,290.0,Chicken,571,11,13,56,Indore,Madhya Pradesh,November,3.8,1.9689655172413794,0.03793103448275862,-47
KFC,8 Pc Hot & Crispy Chicken,650.0,Chicken,476,18,10,40,Delhi,Delhi,October,4.1,0.7323076923076923,0.027692307692307693,-14
McDonalds,2 Mcaloo Tikki + 2 Fries Large,293.0,Fries,446,35,26,79,Indore,Madhya Pradesh,January,4.3,1.522184300341297,0.11945392491467577,-35
McDonalds,Salad Wrap Meal Large,259.0,Other,524,18,20,60,Mumbai,Maharashtra,November,4.7,2.023166023166023,0.0694980694980695,-44
McDonalds,Fries Large,108.0,Fries,223,12,27,37,Jaipur,Rajasthan,July,3.8,2.064814814814815,0.1111111111111111,-40
McDonalds,Chicken Mcnuggets Piri Piri 6 Pcs Meal Large,296.0,Chicken,565,16,27,26,Kolkata,West Bengal,September,3.9,1.9087837837837838,0.05405405405405406,-21
McDonalds,Chicken Mcnuggets Piri Piri 9 Pcs Meal Large,330.0,Chicken,568,29,33,33,Pune,Maharashtra,October,3.5,1.7212121212121212,0.08787878787878788,-8
McDonalds,Veg Maharaja Mac,184.0,Other,604,28,11,35,Indore,Madhya Pradesh,January,4.6,3.282608695652174,0.15217391304347827,10
McDonalds,Sprite Regular,71.0,Other,571,35,31,40,Bhopal,Madhya Pradesh,June,3.7,8.04225352112676,0.49295774647887325,-1
KFC,Cheesy Chicken Zinger With Fries Combo,259.0,Chicken,576,23,19,32,Lucknow,Uttar Pradesh,September,4.0,2.223938223938224,0.0888030888030888,-5
McDonalds,Veg Maharaja Mac Meal Large,323.0,Other,369,25,19,73,Gurgaon,Haryana,November,3.9,1.1424148606811146,0.07739938080495357,-42
McDonalds,Mcsaver Mcspicy Paneer Meal,267.0,Other,255,13,27,55,Bangalore,Karnataka,October,4.2,0.9550561797752809,0.04868913857677903,-56
KFC,4 Pc Hot Chicken Wings,150.0,Chicken,274,15,39,73,Pune,Maharashtra,April,4.1,1.8266666666666667,0.1,-82
McDonalds,Fries Large,108.0,Fries,636,33,8,56,Hyderabad,Telangana,November,4.4,5.888888888888889,0.3055555555555556,2
McDonalds,Chicken Kebab Double Patty Meal Large,269.0,Chicken,519,25,30,37,Ahmedabad,Gujarat,March,4.3,1.929368029739777,0.09293680297397769,-17
Burger King,Paneer King’S Melt,129.0,Other,647,11,10,37,Ahmedabad,Gujarat,August,3.6,5.015503875968992,0.08527131782945736,-25
McDonalds,Mccafe-Lemon Ice Tea Regular,138.0,Other,308,16,13,57,Mumbai,Maharashtra,September,3.6,2.2318840579710146,0.11594202898550725,-38
Burger King,1 Fiery Chicken + Chicken Keema Fries + 1 Pepsi,347.0,Chicken,287,25,24,56,Pune,Maharashtra,January,4.4,0.8270893371757925,0.07204610951008646,-30
McDonalds,Mcsaver Mcveggie Meal,219.0,Other,409,7,26,77,Chandigarh,Punjab,October,4.2,1.8675799086757991,0.0319634703196347,-89
McDonalds,Chicken Maharaja Mac,194.0,Chicken,288,6,10,49,Ahmedabad,Gujarat,February,4.0,1.4845360824742269,0.030927835051546393,-47
McDonalds,Chicken Maharaja Mac Meal Regular,289.0,Chicken,409,17,7,59,Lucknow,Uttar Pradesh,December,3.9,1.4152249134948096,0.058823529411764705,-32
McDonalds,Chicken Mcnuggets 9 Pcs Meal Large,306.0,Chicken,417,24,20,32,Gurgaon,Haryana,June,3.6,1.3627450980392157,0.0784313725490196,-4
McDonalds,Mcspicy Chicken + American Cheese Supreme + Mcchicken + Chicken Maharaja + 3 Fries Large,913.0,Chicken,467,23,38,23,Gurgaon,Haryana,March,4.6,0.511500547645126,0.025191675794085433,-15
McDonalds,Fanta Float,44.0,Other,662,28,12,63,Chennai,Tamil Nadu,February,4.7,15.045454545454545,0.6363636363636364,-19
KFC,5 Pc Leg Piece Bucket & 2 Dips,350.0,Other,369,5,22,67,Ahmedabad,Gujarat,May,3.7,1.0542857142857143,0.014285714285714285,-79
McDonalds,Mccafe-Mocha Frappe Regular,216.0,Other,203,17,10,61,Hyderabad,Telangana,June,4.7,0.9398148148148148,0.0787037037037037,-37
Burger King,Chicken Double Whopper,219.0,Chicken,381,32,34,59,Chandigarh,Punjab,April,4.2,1.7397260273972603,0.1461187214611872,-29
McDonalds,Mexican Mcalootikki Burger,50.0,Burger,407,16,34,71,Lucknow,Uttar Pradesh,June,4.3,8.14,0.32,-73
Burger King,Veg Double Whopper,199.0,Burger,613,17,7,80,Kolkata,West Bengal,December,3.7,3.080402010050251,0.08542713567839195,-53
McDonalds,Salad Wrap Meal Large,259.0,Other,526,16,24,44,Gurgaon,Haryana,March,4.8,2.030888030888031,0.06177606177606178,-36
McDonalds,Mcsaver Mcchicken Meal,229.0,Other,266,32,31,66,Pune,Maharashtra,July,4.0,1.1615720524017468,0.13973799126637554,-33
Burger King,Mango Thick Shake,139.0,Other,367,5,27,47,Kolkata,West Bengal,December,4.0,2.6402877697841727,0.03597122302158273,-64
Burger King,Fiery Chicken,159.0,Chicken,520,35,12,80,Hyderabad,Telangana,August,4.0,3.270440251572327,0.22012578616352202,-22
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,681,22,29,64,Jaipur,Rajasthan,May,3.8,1.6732186732186731,0.05405405405405406,-49
Burger King,Regular Fries,70.0,Fries,374,23,37,35,Jaipur,Rajasthan,June,4.2,5.3428571428571425,0.32857142857142857,-26
McDonalds,Coke Medium,77.0,Beverage,493,6,24,35,Ahmedabad,Gujarat,March,4.7,6.402597402597403,0.07792207792207792,-47
KFC,5 Pc Leg Piece Bucket & 2 Dips,350.0,Other,263,35,25,69,Noida,Uttar Pradesh,September,4.2,0.7514285714285714,0.1,-24
KFC,Friendship Bucket,650.0,Other,489,16,34,72,Jaipur,Rajasthan,July,3.7,0.7523076923076923,0.024615384615384615,-74
Burger King,Fiery Chicken,159.0,Chicken,482,28,5,53,Kolkata,West Bengal,September,4.5,3.0314465408805034,0.1761006289308176,-2
McDonalds,Sprite Regular,71.0,Other,694,26,29,76,Gurgaon,Haryana,August,3.9,9.774647887323944,0.36619718309859156,-53
KFC,Classic Chicken Zinger Burger,150.0,Chicken,614,15,22,76,Mumbai,Maharashtra,May,4.8,4.093333333333334,0.1,-68
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,403,28,14,32,Chennai,Tamil Nadu,August,3.7,0.9901719901719902,0.0687960687960688,10
McDonalds,Mccafe-Lemon Ice Tea Regular,138.0,Other,445,16,15,74,Lucknow,Uttar Pradesh,January,4.3,3.2246376811594204,0.11594202898550725,-57
Burger King,Veg Double Whopper,199.0,Burger,218,28,34,50,Ahmedabad,Gujarat,October,4.4,1.0954773869346734,0.1407035175879397,-28
McDonalds,Filet-O-Fish Meal Large,276.0,Other,316,35,37,27,Indore,Madhya Pradesh,December,4.2,1.144927536231884,0.12681159420289856,6
McDonalds,Mcsaver Big Spicy Chicken Wrap Meal,310.0,Chicken,645,13,15,21,Noida,Uttar Pradesh,December,4.6,2.0806451612903225,0.041935483870967745,-10
McDonalds,American Cheese Supreme - Veg,118.0,Other,427,5,6,63,Mumbai,Maharashtra,December,3.7,3.6186440677966103,0.0423728813559322,-59
McDonalds,Thums Up Medium,71.0,Other,590,33,17,39,Jaipur,Rajasthan,February,4.7,8.309859154929578,0.4647887323943662,10
